seat_id,event_id,section,row,seat_number,price
2637,21,D,13,13,2339.81
2638,21,D,8,28,2139.81
2639,21,D,27,11,2339.81
2640,21,B,6,14,2189.81
2641,21,D,11,1,2139.81
2642,21,A,11,46,2189.81
2643,21,B,17,41,2189.81
2644,21,C,19,29,2239.81
2645,21,VIP,22,46,2339.81
2646,21,A,16,17,2189.81
2647,21,C,15,29,2139.81
2648,21,VIP,7,19,2339.81
2649,21,B,17,46,2139.81
2650,21,A,4,21,2189.81
2651,21,D,19,13,2189.81
2652,21,D,27,20,2339.81
2653,21,B,5,25,2339.81
2654,21,D,19,42,2189.81
2655,21,VIP,8,28,2239.81
2656,21,C,14,26,2189.81
2657,21,D,15,36,2239.81
2658,21,C,12,36,2239.81
2659,21,VIP,5,23,2189.81
2660,21,C,29,2,2139.81
2661,21,C,26,49,2339.81
2662,21,C,25,30,2239.81
2663,21,D,19,13,2189.81
2664,21,A,23,20,2339.81
2665,21,D,12,40,2339.81
2666,21,A,16,10,2189.81
2667,22,A,9,8,586.08
2668,22,VIP,2,1,536.08
2669,22,VIP,26,11,536.08
2670,22,C,22,16,536.08
2671,22,A,8,23,636.08
2672,22,D,23,3,636.08
2673,22,C,13,36,636.08
2674,22,B,10,26,586.08
2675,22,B,27,22,736.08
2676,22,A,16,39,536.08
2677,22,B,2,50,586.08
2678,22,VIP,27,7,586.08
2679,22,B,20,49,636.08
2680,22,VIP,18,26,536.08
2681,22,A,10,33,586.08
2682,22,A,5,27,586.08
2683,22,VIP,30,29,536.08
2684,22,C,12,7,736.08
2685,22,D,26,3,536.08
2686,22,A,21,40,586.08
2687,22,A,17,27,536.08
2688,22,VIP,25,47,736.08
2689,22,A,29,11,736.08
2690,22,VIP,15,21,586.08
2691,22,D,18,24,736.08
2692,22,A,16,16,586.08
2693,22,A,27,40,636.08
2694,22,A,25,45,586.08
2695,22,B,25,25,586.08
2696,22,C,1,32,536.08
2697,22,D,10,45,586.08
2698,22,VIP,3,21,586.08
2699,22,C,15,25,736.08
2700,22,A,14,49,736.08
2701,22,VIP,14,44,586.08
2702,22,D,3,21,736.08
2703,22,A,13,22,736.08
2704,22,C,9,6,586.08
2705,22,A,7,10,536.08
2706,22,C,2,24,736.08
2707,22,VIP,8,17,586.08
2708,22,VIP,5,30,736.08
2709,22,A,1,39,586.08
2710,22,A,15,16,586.08
2711,22,C,11,35,636.08
2712,22,VIP,7,13,536.08
2713,22,VIP,5,22,586.08
2714,22,D,19,11,636.08
2715,22,C,4,15,636.08
2716,22,VIP,17,38,586.08
2717,22,B,6,21,736.08
2718,22,A,8,17,586.08
2719,22,B,10,50,636.08
2720,22,C,1,22,536.08
2721,22,D,17,11,586.08
2722,22,B,19,40,586.08
2723,22,VIP,29,32,736.08
2724,22,D,11,9,736.08
2725,22,A,28,14,736.08
2726,22,B,20,3,536.08
2727,22,A,2,8,536.08
2728,22,B,20,10,736.08
2729,22,VIP,10,8,536.08
2730,22,B,7,17,536.08
2731,22,C,19,20,736.08
2732,22,A,13,36,636.08
2733,22,D,21,42,636.08
2734,22,A,28,50,736.08
2735,22,B,18,16,536.08
2736,22,VIP,5,43,636.08
2737,22,D,8,9,536.08
2738,22,A,4,48,536.08
2739,22,C,12,14,736.08
2740,22,D,13,12,736.08
2741,22,B,24,23,736.08
2742,22,VIP,21,10,636.08
2743,22,B,9,43,736.08
2744,22,A,8,7,536.08
2745,22,A,15,36,636.08
2746,22,VIP,8,40,536.08
2747,22,A,14,2,536.08
2748,22,D,19,31,736.08
2749,22,C,15,10,536.08
2750,22,B,22,16,586.08
2751,22,D,9,34,636.08
2752,22,VIP,1,27,636.08
2753,22,A,14,19,586.08
2754,22,B,13,26,736.08
2755,22,B,17,21,536.08
2756,22,D,27,9,586.08
2757,22,C,11,15,636.08
2758,22,C,11,9,536.08
2759,22,VIP,5,16,736.08
2760,22,VIP,9,24,586.08
2761,22,D,28,30,736.08
2762,22,C,8,9,586.08
2763,22,A,9,36,586.08
2764,22,B,27,21,636.08
2765,22,C,2,2,736.08
2766,22,B,10,5,586.08
2767,22,VIP,10,22,636.08
2768,22,C,12,38,536.08
2769,22,A,10,30,636.08
2770,22,D,15,18,586.08
2771,22,C,28,15,636.08
2772,22,B,17,7,636.08
2773,22,A,20,19,636.08
2774,22,D,6,17,586.08
2775,22,B,12,46,536.08
2776,22,B,30,22,586.08
2777,22,C,23,27,736.08
2778,22,VIP,19,24,536.08
2779,22,B,26,19,536.08
2780,22,VIP,28,21,636.08
2781,22,B,30,17,736.08
2782,22,VIP,17,1,586.08
2783,22,D,13,34,636.08
2784,22,D,23,24,736.08
2785,22,A,28,43,736.08
2786,22,B,15,39,586.08
2787,22,A,18,15,736.08
2788,22,B,16,41,736.08
2789,22,A,10,10,586.08
2790,22,VIP,27,30,536.08
2791,22,B,18,46,736.08
2792,22,C,11,13,736.08
2793,22,C,24,12,736.08
2794,22,C,5,2,736.08
2795,22,VIP,11,24,736.08
2796,22,B,30,8,586.08
2797,22,C,11,13,536.08
2798,22,B,13,50,636.08
2799,22,A,13,8,586.08
2800,22,B,14,1,636.08
2801,22,A,22,18,586.08
2802,22,C,16,24,536.08
2803,22,D,18,12,586.08
2804,22,B,16,40,586.08
2805,22,A,10,16,586.08
2806,22,VIP,29,6,736.08
2807,22,VIP,4,33,586.08
2808,22,B,10,13,636.08
2809,22,A,11,16,736.08
2810,22,B,29,18,586.08
2811,22,D,13,22,736.08
2812,22,B,9,18,536.08
2813,22,A,2,6,736.08
2814,22,A,23,32,536.08
2815,22,VIP,5,8,736.08
2816,22,B,18,47,586.08
2817,22,D,14,39,586.08
2818,22,A,20,44,736.08
2819,22,B,7,36,736.08
2820,22,B,25,38,736.08
2821,22,A,21,20,536.08
2822,22,B,18,31,736.08
2823,22,C,13,27,636.08
2824,22,VIP,19,19,636.08
2825,22,B,4,21,586.08
2826,22,VIP,24,4,586.08
2827,22,A,11,15,536.08
2828,22,A,10,13,736.08
2829,22,D,22,37,736.08
2830,22,VIP,19,30,636.08
2831,22,VIP,21,46,636.08
2832,22,VIP,21,17,586.08
2833,22,B,29,39,636.08
2834,22,C,8,12,636.08
2835,22,C,12,41,586.08
2836,22,A,2,45,736.08
2837,23,VIP,28,26,1914.86
2838,23,A,15,3,2114.8599999999997
2839,23,B,15,11,1964.86
2840,23,VIP,7,37,2114.8599999999997
2841,23,A,5,40,1914.86
2842,23,B,30,35,2114.8599999999997
2843,23,C,6,6,1914.86
2844,23,D,22,49,2014.86
2845,23,D,2,50,2114.8599999999997
2846,23,B,25,8,1914.86
2847,23,C,17,44,2014.86
2848,23,C,17,14,2114.8599999999997
2849,23,D,1,16,1914.86
2850,23,A,9,11,2014.86
2851,23,D,28,34,2014.86
2852,23,VIP,2,45,1964.86
2853,23,C,7,34,1914.86
2854,23,C,20,6,1964.86
2855,23,A,3,15,1914.86
2856,23,B,17,6,1964.86
2857,23,A,2,44,2114.8599999999997
2858,23,VIP,26,40,1914.86
2859,23,A,30,29,1914.86
2860,23,VIP,7,43,2014.86
2861,23,C,5,18,2114.8599999999997
2862,23,C,25,22,1964.86
2863,23,A,28,40,2114.8599999999997
2864,23,B,28,18,2114.8599999999997
2865,23,B,17,20,2114.8599999999997
2866,23,B,20,1,1914.86
2867,23,A,9,38,2114.8599999999997
2868,23,D,22,22,2114.8599999999997
2869,23,A,24,34,2114.8599999999997
2870,23,D,7,27,1914.86
2871,23,B,12,21,1914.86
2872,23,C,1,26,2014.86
2873,23,B,10,43,2014.86
2874,23,VIP,19,22,2114.8599999999997
2875,23,A,7,13,1914.86
2876,23,C,12,24,2014.86
2877,23,VIP,27,9,1964.86
2878,23,B,7,43,2014.86
2879,23,B,1,19,1914.86
2880,23,A,12,16,2114.8599999999997
2881,23,C,23,12,1964.86
2882,23,C,7,18,1964.86
2883,23,C,28,47,2014.86
2884,23,B,24,15,2114.8599999999997
2885,23,C,12,48,1914.86
2886,23,VIP,24,9,1964.86
2887,23,VIP,29,10,2014.86
2888,23,VIP,13,5,2114.8599999999997
2889,23,VIP,21,44,1914.86
2890,23,VIP,26,3,2114.8599999999997
2891,23,D,5,37,1914.86
2892,23,B,5,26,2014.86
2893,23,A,19,29,2114.8599999999997
2894,23,C,12,29,1914.86
2895,23,C,13,31,2014.86
2896,23,D,23,19,2114.8599999999997
2897,23,D,13,20,1964.86
2898,23,C,11,19,2114.8599999999997
2899,23,D,9,9,1964.86
2900,23,VIP,22,31,2014.86
2901,23,A,23,5,1964.86
2902,23,B,25,14,1914.86
2903,23,VIP,1,45,2014.86
2904,23,A,7,48,2114.8599999999997
2905,23,D,1,33,1964.86
2906,23,A,15,31,1964.86
2907,23,C,19,29,1964.86
2908,23,VIP,17,40,1914.86
2909,23,A,17,10,2014.86
2910,23,A,2,10,1964.86
2911,24,B,19,36,2736.22
2912,24,B,29,43,2686.22
2913,24,B,8,10,2736.22
2914,24,VIP,21,49,2636.22
2915,24,D,18,10,2636.22
2916,24,B,11,49,2836.22
2917,24,C,15,47,2636.22
2918,24,B,21,7,2736.22
2919,24,B,29,47,2836.22
2920,24,A,8,24,2686.22
2921,24,A,15,30,2636.22
2922,24,A,18,22,2636.22
2923,24,VIP,25,33,2836.22
2924,24,A,29,18,2636.22
2925,24,A,15,42,2836.22
2926,24,VIP,18,36,2736.22
2927,24,A,6,11,2686.22
2928,24,B,22,8,2636.22
2929,24,D,29,28,2636.22
2930,24,VIP,8,22,2836.22
2931,24,VIP,14,48,2836.22
2932,24,C,19,30,2836.22
2933,24,B,25,36,2636.22
2934,24,VIP,24,21,2636.22
2935,24,C,23,15,2836.22
2936,24,A,15,29,2736.22
2937,24,B,20,37,2686.22
2938,24,A,17,38,2736.22
2939,24,D,25,31,2686.22
2940,24,B,25,36,2636.22
2941,24,D,1,39,2636.22
2942,24,B,3,15,2636.22
2943,24,C,11,29,2686.22
2944,24,A,21,13,2836.22
2945,24,D,14,14,2686.22
2946,24,C,15,41,2736.22
2947,24,D,8,38,2836.22
2948,24,B,9,30,2636.22
2949,24,B,6,29,2686.22
2950,24,A,7,13,2636.22
2951,24,D,9,2,2636.22
2952,24,B,26,30,2686.22
2953,24,C,21,40,2836.22
2954,24,VIP,27,47,2736.22
2955,24,C,14,40,2836.22
2956,24,A,19,41,2686.22
2957,24,A,23,35,2736.22
2958,24,D,8,26,2636.22
2959,24,C,3,7,2736.22
2960,24,A,1,41,2636.22
2961,24,VIP,8,5,2636.22
2962,24,B,17,30,2686.22
2963,24,A,8,18,2836.22
2964,24,D,22,39,2736.22
2965,24,B,22,31,2736.22
2966,24,B,14,4,2686.22
2967,24,B,14,48,2636.22
2968,24,D,3,18,2736.22
2969,24,A,3,43,2736.22
2970,24,B,19,49,2686.22
2971,24,VIP,20,28,2836.22
2972,24,VIP,5,8,2736.22
2973,24,B,1,46,2686.22
2974,24,B,1,21,2686.22
2975,24,D,2,44,2686.22
2976,24,VIP,13,25,2686.22
2977,24,VIP,3,10,2636.22
2978,24,VIP,12,32,2686.22
2979,24,A,30,18,2636.22
2980,24,VIP,22,15,2736.22
2981,24,B,4,1,2636.22
2982,24,C,25,21,2686.22
2983,24,D,16,20,2686.22
2984,24,C,22,10,2636.22
2985,24,VIP,26,13,2736.22
2986,24,B,3,3,2836.22
2987,24,VIP,30,39,2736.22
2988,24,VIP,18,37,2736.22
2989,24,C,23,37,2636.22
2990,24,B,15,16,2686.22
2991,24,VIP,16,43,2686.22
2992,24,VIP,26,42,2736.22
2993,24,C,4,7,2636.22
2994,24,VIP,18,6,2736.22
2995,24,C,1,45,2836.22
2996,24,D,6,36,2636.22
2997,24,C,29,12,2736.22
2998,24,C,1,4,2736.22
2999,24,D,19,37,2736.22
3000,24,B,21,11,2736.22
3001,24,VIP,17,4,2736.22
3002,24,VIP,17,43,2686.22
3003,24,VIP,5,42,2836.22
3004,24,A,26,3,2836.22
3005,24,VIP,17,21,2836.22
3006,24,A,26,8,2736.22
3007,24,C,12,3,2636.22
3008,24,B,30,50,2636.22
3009,24,A,3,38,2686.22
3010,24,C,3,6,2836.22
3011,25,A,2,45,1095.9299999999998
3012,25,VIP,1,40,1095.9299999999998
3013,25,B,18,34,995.93
3014,25,B,15,23,1095.9299999999998
3015,25,D,27,13,945.93
3016,25,A,30,5,1095.9299999999998
3017,25,D,17,47,1095.9299999999998
3018,25,C,27,24,1095.9299999999998
3019,25,D,15,14,1095.9299999999998
3020,25,D,14,39,895.93
3021,25,VIP,19,39,895.93
3022,25,A,12,38,1095.9299999999998
3023,25,B,21,44,945.93
3024,25,A,27,48,1095.9299999999998
3025,25,A,19,17,945.93
3026,25,C,27,50,945.93
3027,25,VIP,10,41,945.93
3028,25,D,28,48,895.93
3029,25,VIP,17,25,945.93
3030,25,VIP,21,3,945.93
3031,25,A,6,18,1095.9299999999998
3032,25,A,9,32,995.93
3033,25,D,4,16,1095.9299999999998
3034,25,D,12,48,895.93
3035,25,C,24,28,1095.9299999999998
3036,25,A,28,12,895.93
3037,25,VIP,11,24,945.93
3038,25,C,5,30,895.93
3039,25,VIP,24,24,945.93
3040,25,C,25,23,1095.9299999999998
3041,25,A,13,46,1095.9299999999998
3042,25,D,4,18,1095.9299999999998
3043,25,B,10,19,1095.9299999999998
3044,25,D,13,30,995.93
3045,25,B,30,40,1095.9299999999998
3046,25,B,8,45,995.93
3047,25,B,23,41,995.93
3048,25,B,30,23,1095.9299999999998
3049,25,A,29,15,945.93
3050,25,VIP,22,9,995.93
3051,25,VIP,30,18,895.93
3052,25,A,27,32,995.93
3053,25,B,25,39,995.93
3054,25,B,20,50,1095.9299999999998
3055,25,VIP,22,4,1095.9299999999998
3056,25,D,3,12,945.93
3057,25,D,25,43,895.93
3058,25,A,17,22,995.93
3059,25,D,28,24,945.93
3060,25,B,22,5,995.93
3061,25,C,6,4,1095.9299999999998
3062,25,VIP,15,35,895.93
3063,25,B,21,36,895.93
3064,25,VIP,14,18,1095.9299999999998
3065,25,C,23,45,1095.9299999999998
3066,25,A,8,26,895.93
3067,25,A,18,50,895.93
3068,25,D,1,26,1095.9299999999998
3069,25,B,27,8,1095.9299999999998
3070,25,B,2,1,1095.9299999999998
3071,25,VIP,3,30,895.93
3072,25,A,29,47,895.93
3073,25,D,13,24,1095.9299999999998
3074,25,D,21,24,895.93
3075,25,A,5,7,945.93
3076,25,C,12,25,895.93
3077,25,D,14,6,1095.9299999999998
3078,25,B,17,3,895.93
3079,25,VIP,13,20,1095.9299999999998
3080,25,C,29,43,1095.9299999999998
3081,25,A,12,14,1095.9299999999998
3082,25,A,13,6,945.93
3083,25,VIP,18,18,1095.9299999999998
3084,25,A,2,9,1095.9299999999998
3085,25,D,1,45,995.93
3086,25,D,19,38,995.93
3087,25,VIP,26,18,995.93
3088,25,C,30,7,995.93
3089,25,A,3,18,895.93
3090,25,D,19,14,995.93
3091,25,C,20,32,1095.9299999999998
3092,25,B,13,40,895.93
3093,25,C,8,20,1095.9299999999998
3094,25,VIP,18,18,895.93
3095,25,C,2,38,945.93
3096,25,C,24,14,895.93
3097,25,C,2,42,995.93
3098,25,C,6,8,1095.9299999999998
3099,25,VIP,22,29,1095.9299999999998
3100,25,A,24,23,1095.9299999999998
3101,25,B,4,24,1095.9299999999998
3102,25,B,23,26,1095.9299999999998
3103,25,B,1,34,895.93
3104,25,D,17,37,895.93
3105,25,A,21,50,995.93
3106,25,B,9,6,1095.9299999999998
3107,25,D,9,30,895.93
3108,25,VIP,12,13,1095.9299999999998
3109,25,D,23,34,945.93
3110,25,A,15,45,945.93
3111,25,VIP,9,11,945.93
3112,25,VIP,17,36,995.93
3113,25,D,23,41,895.93
3114,25,D,10,32,945.93
3115,25,B,13,43,1095.9299999999998
3116,25,D,26,5,895.93
3117,25,VIP,23,40,945.93
3118,25,C,3,39,895.93
3119,25,VIP,18,39,895.93
3120,25,C,8,32,895.93
3121,25,D,27,20,895.93
3122,25,C,5,4,1095.9299999999998
3123,25,C,19,7,945.93
3124,25,B,18,32,895.93
3125,25,VIP,19,23,1095.9299999999998
3126,25,A,23,4,895.93
3127,25,VIP,14,10,995.93
3128,25,D,8,3,945.93
3129,25,C,21,20,995.93
3130,25,A,7,12,995.93
3131,25,B,2,16,945.93
3132,25,D,23,30,1095.9299999999998
3133,25,D,21,11,895.93
3134,26,VIP,26,11,2138.8
3135,26,VIP,8,15,2088.8
3136,26,A,25,46,2288.8
3137,26,C,16,32,2138.8
3138,26,B,7,41,2188.8
3139,26,C,10,46,2288.8
3140,26,D,18,47,2188.8
3141,26,VIP,15,27,2288.8
3142,26,VIP,2,47,2088.8
3143,26,A,27,44,2088.8
3144,26,C,18,8,2138.8
3145,26,B,16,49,2138.8
3146,26,C,15,41,2138.8
3147,26,VIP,22,14,2188.8
3148,26,C,23,38,2088.8
3149,26,C,10,40,2088.8
3150,26,C,14,15,2188.8
3151,26,A,24,23,2188.8
3152,26,B,16,31,2288.8
3153,26,A,23,27,2188.8
3154,26,VIP,16,8,2138.8
3155,26,A,14,10,2138.8
3156,26,D,4,3,2138.8
3157,26,D,17,47,2288.8
3158,26,D,13,16,2188.8
3159,26,VIP,8,36,2088.8
3160,26,C,13,21,2188.8
3161,26,VIP,12,50,2288.8
3162,26,A,26,30,2288.8
3163,26,B,9,25,2188.8
3164,26,A,17,26,2088.8
3165,26,D,18,44,2088.8
3166,26,C,6,23,2288.8
3167,26,C,6,5,2188.8
3168,26,C,20,5,2188.8
3169,26,B,22,32,2138.8
3170,26,C,17,12,2288.8
3171,26,A,23,10,2188.8
3172,26,A,21,10,2288.8
3173,26,D,15,15,2088.8
3174,26,C,7,49,2288.8
3175,26,VIP,15,38,2288.8
3176,26,C,1,22,2088.8
3177,26,VIP,2,30,2188.8
3178,26,A,30,42,2088.8
3179,26,B,4,5,2088.8
3180,26,D,9,9,2088.8
3181,26,C,13,9,2088.8
3182,26,C,13,14,2188.8
3183,26,B,15,34,2088.8
3184,26,C,1,22,2088.8
3185,26,VIP,27,9,2288.8
3186,26,A,17,45,2138.8
3187,26,VIP,24,25,2288.8
3188,26,B,12,1,2288.8
3189,26,D,25,34,2138.8
3190,26,D,3,35,2138.8
3191,26,B,30,31,2088.8
3192,26,B,1,36,2288.8
3193,26,C,22,9,2288.8
3194,26,VIP,30,33,2188.8
3195,26,A,19,39,2138.8
3196,26,C,18,37,2288.8
3197,26,C,20,36,2088.8
3198,26,A,1,13,2138.8
3199,26,VIP,28,47,2188.8
3200,26,VIP,18,39,2188.8
3201,26,D,2,46,2088.8
3202,26,D,27,3,2288.8
3203,26,B,3,39,2138.8
3204,26,D,4,47,2088.8
3205,26,B,17,1,2288.8
3206,26,B,9,33,2288.8
3207,26,A,7,33,2288.8
3208,26,VIP,22,27,2088.8
3209,26,VIP,18,2,2138.8
3210,26,VIP,23,29,2288.8
3211,26,C,21,35,2188.8
3212,26,B,26,40,2288.8
3213,26,A,22,36,2288.8
3214,26,B,16,23,2288.8
3215,26,C,8,47,2138.8
3216,26,D,17,11,2288.8
3217,26,B,1,31,2088.8
3218,26,C,19,34,2138.8
3219,26,C,22,14,2138.8
3220,26,D,6,7,2188.8
3221,26,C,14,18,2138.8
3222,26,D,13,15,2288.8
3223,26,B,13,43,2188.8
3224,26,D,7,18,2138.8
3225,26,D,11,3,2288.8
3226,26,VIP,23,9,2138.8
3227,26,VIP,28,17,2288.8
3228,26,C,10,31,2288.8
3229,26,VIP,3,25,2288.8
3230,26,B,24,27,2088.8
3231,26,D,8,7,2188.8
3232,26,D,27,33,2088.8
3233,26,VIP,28,22,2138.8
3234,26,B,18,48,2138.8
3235,26,A,16,14,2088.8
3236,26,VIP,25,13,2138.8
3237,26,A,25,41,2288.8
3238,26,B,12,6,2288.8
3239,26,B,23,36,2188.8
3240,26,VIP,29,6,2088.8
3241,26,A,20,26,2188.8
3242,26,B,9,35,2288.8
3243,26,A,7,2,2088.8
3244,26,B,9,49,2188.8
3245,26,VIP,20,18,2138.8
3246,26,A,24,39,2288.8
3247,26,D,2,11,2288.8
3248,26,B,9,47,2088.8
3249,26,B,18,27,2188.8
3250,26,A,4,42,2088.8
3251,26,VIP,28,29,2138.8
3252,26,D,17,24,2088.8
3253,26,B,24,35,2138.8
3254,26,A,26,3,2188.8
3255,26,C,13,3,2138.8
3256,26,C,2,48,2288.8
3257,26,C,25,48,2138.8
3258,26,D,7,5,2088.8
3259,26,D,1,43,2088.8
3260,26,A,28,23,2188.8
3261,26,A,3,17,2188.8
3262,26,B,1,32,2138.8
3263,26,C,12,7,2188.8
3264,26,B,6,22,2188.8
3265,26,A,22,2,2288.8
3266,26,C,27,30,2188.8
3267,26,C,17,13,2088.8
3268,26,D,1,9,2138.8
3269,26,D,12,43,2188.8
3270,26,C,25,42,2288.8
3271,26,A,18,46,2188.8
3272,26,B,8,39,2138.8
3273,26,D,23,42,2288.8
3274,26,B,6,30,2288.8
3275,26,VIP,29,23,2088.8
3276,26,B,13,28,2288.8
3277,26,A,19,30,2288.8
3278,26,C,14,25,2188.8
3279,26,A,15,38,2088.8
3280,26,C,22,15,2188.8
3281,26,D,15,17,2088.8
3282,26,C,9,7,2138.8
3283,26,VIP,27,3,2288.8
3284,26,D,3,3,2138.8
3285,26,VIP,26,45,2288.8
3286,26,B,4,22,2288.8
3287,26,VIP,23,41,2088.8
3288,26,A,7,38,2288.8
3289,26,A,6,40,2138.8
3290,26,C,15,16,2138.8
3291,26,VIP,21,48,2188.8
3292,26,B,3,24,2288.8
3293,26,B,15,12,2288.8
3294,26,D,19,25,2138.8
3295,26,B,18,26,2138.8
3296,26,D,10,34,2138.8
3297,26,C,1,3,2138.8
3298,26,A,9,11,2088.8
3299,26,C,26,6,2188.8
3300,26,A,14,42,2138.8
3301,27,VIP,21,9,2350.07
3302,27,C,3,45,2550.07
3303,27,A,21,35,2350.07
3304,27,VIP,25,3,2350.07
3305,27,A,15,15,2350.07
3306,27,C,21,23,2400.07
3307,27,A,14,39,2450.07
3308,27,A,18,14,2450.07
3309,27,A,18,25,2400.07
3310,27,A,2,14,2550.07
3311,27,C,10,5,2350.07
3312,27,A,20,24,2350.07
3313,27,VIP,8,34,2350.07
3314,27,VIP,25,10,2350.07
3315,27,C,29,28,2400.07
3316,27,C,8,27,2550.07
3317,27,VIP,30,30,2550.07
3318,27,D,17,23,2450.07
3319,27,B,27,16,2450.07
3320,27,D,11,25,2450.07
3321,27,VIP,14,10,2450.07
3322,27,B,21,39,2550.07
3323,27,B,4,3,2450.07
3324,27,B,9,38,2550.07
3325,27,VIP,20,49,2550.07
3326,27,VIP,4,19,2550.07
3327,27,A,23,5,2450.07
3328,27,C,8,8,2450.07
3329,27,B,1,23,2450.07
3330,27,A,4,12,2550.07
3331,27,VIP,3,23,2450.07
3332,27,A,3,36,2400.07
3333,27,D,24,1,2350.07
3334,27,VIP,30,27,2450.07
3335,27,B,1,45,2400.07
3336,27,A,14,30,2400.07
3337,27,C,11,10,2550.07
3338,27,D,25,9,2550.07
3339,27,VIP,7,20,2550.07
3340,27,B,30,15,2400.07
3341,27,A,3,40,2350.07
3342,27,D,22,10,2550.07
3343,27,D,1,26,2350.07
3344,27,B,19,13,2450.07
3345,27,A,5,13,2350.07
3346,27,D,12,17,2400.07
3347,27,C,30,7,2550.07
3348,27,A,22,7,2550.07
3349,27,VIP,30,41,2350.07
3350,27,A,21,10,2400.07
3351,27,B,13,3,2350.07
3352,27,VIP,29,20,2550.07
3353,27,A,11,47,2400.07
3354,27,A,27,38,2550.07
3355,27,C,6,35,2400.07
3356,27,A,25,17,2450.07
3357,27,C,23,36,2450.07
3358,27,B,12,3,2450.07
3359,27,B,22,26,2400.07
3360,28,D,4,46,2691.29
3361,28,A,15,24,2641.29
3362,28,A,20,7,2841.29
3363,28,C,25,39,2691.29
3364,28,D,18,26,2691.29
3365,28,C,28,46,2741.29
3366,28,D,15,50,2641.29
3367,28,C,11,36,2691.29
3368,28,C,3,10,2741.29
3369,28,C,12,6,2741.29
3370,28,B,13,7,2691.29
3371,28,A,19,43,2691.29
3372,28,VIP,6,38,2691.29
3373,28,C,2,16,2841.29
3374,28,VIP,20,47,2741.29
3375,28,A,15,37,2641.29
3376,28,B,20,35,2641.29
3377,28,VIP,17,7,2641.29
3378,28,D,27,7,2691.29
3379,28,B,6,47,2841.29
3380,28,D,20,26,2741.29
3381,28,D,22,37,2641.29
3382,28,D,2,40,2691.29
3383,28,D,21,20,2741.29
3384,28,D,5,3,2691.29
3385,28,D,15,45,2691.29
3386,28,VIP,9,25,2641.29
3387,28,C,14,23,2841.29
3388,28,A,8,41,2691.29
3389,28,A,26,17,2841.29
3390,28,VIP,21,9,2841.29
3391,28,VIP,17,24,2741.29
3392,28,C,3,37,2641.29
3393,28,A,30,10,2841.29
3394,28,C,23,47,2641.29
3395,28,VIP,1,17,2641.29
3396,28,B,8,43,2691.29
3397,28,C,3,1,2841.29
3398,28,B,6,39,2641.29
3399,28,B,16,5,2691.29
3400,28,VIP,30,26,2841.29
3401,28,D,25,41,2741.29
3402,28,C,4,49,2841.29
3403,28,D,20,14,2741.29
3404,28,C,21,38,2641.29
3405,28,D,19,44,2691.29
3406,28,A,12,29,2741.29
3407,28,B,24,48,2641.29
3408,28,A,23,32,2741.29
3409,28,VIP,11,20,2841.29
3410,28,B,22,26,2741.29
3411,28,B,5,26,2691.29
3412,28,B,16,34,2741.29
3413,28,A,17,39,2741.29
3414,28,C,27,50,2691.29
3415,28,C,19,27,2641.29
3416,28,B,13,14,2741.29
3417,28,VIP,25,38,2641.29
3418,28,B,20,26,2841.29
3419,28,B,28,28,2741.29
3420,28,A,7,32,2691.29
3421,28,D,2,17,2641.29
3422,28,A,27,26,2691.29
3423,28,D,21,25,2691.29
3424,28,B,13,34,2641.29
3425,28,B,28,6,2741.29
3426,28,A,20,23,2691.29
3427,28,D,18,23,2641.29
3428,28,C,26,2,2641.29
3429,28,A,29,5,2841.29
3430,28,C,14,35,2841.29
3431,28,B,3,14,2641.29
3432,28,D,4,25,2841.29
3433,28,D,27,4,2841.29
3434,28,B,10,23,2641.29
3435,28,B,29,2,2691.29
3436,28,B,3,41,2841.29
3437,28,D,26,17,2641.29
3438,28,D,17,21,2641.29
3439,28,A,20,15,2841.29
3440,28,D,9,20,2691.29
3441,28,C,8,17,2641.29
3442,28,A,21,23,2841.29
3443,28,A,10,10,2741.29
3444,28,B,7,36,2641.29
3445,28,D,5,34,2841.29
3446,28,VIP,5,22,2741.29
3447,29,B,9,14,2530.06
3448,29,C,6,41,2530.06
3449,29,B,17,42,2480.06
3450,29,B,11,9,2580.06
3451,29,B,23,5,2530.06
3452,29,D,10,48,2580.06
3453,29,B,9,34,2680.06
3454,29,B,28,17,2680.06
3455,29,A,18,26,2530.06
3456,29,A,15,15,2480.06
3457,29,C,22,40,2530.06
3458,29,D,8,19,2530.06
3459,29,B,22,3,2530.06
3460,29,A,4,19,2530.06
3461,29,D,23,40,2580.06
3462,29,C,4,32,2680.06
3463,29,B,21,19,2680.06
3464,29,VIP,23,48,2530.06
3465,29,C,18,8,2580.06
3466,29,D,29,4,2480.06
3467,29,C,24,33,2680.06
3468,29,D,18,30,2480.06
3469,29,D,15,5,2580.06
3470,29,D,6,33,2580.06
3471,29,D,25,26,2580.06
3472,29,A,15,5,2580.06
3473,29,C,4,4,2680.06
3474,29,B,30,15,2530.06
3475,29,VIP,15,37,2530.06
3476,29,VIP,16,26,2580.06
3477,29,VIP,21,27,2680.06
3478,29,C,17,9,2480.06
3479,29,C,5,23,2480.06
3480,29,VIP,14,16,2480.06
3481,29,B,13,18,2530.06
3482,29,A,11,33,2480.06
3483,29,VIP,13,25,2680.06
3484,29,B,14,19,2480.06
3485,29,B,2,35,2580.06
3486,29,B,22,33,2480.06
3487,29,A,8,35,2580.06
